rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-06.00229,2003-01-01_2004-01-01,8371000.0,-0.7607,2.3226,-6368037.0,19443222.0,-0.005413,0.016531,-0.6466,1.9749,1.0,1.0,3.83,1.0,6
RGI60-06.00229,2004-01-01_2005-01-01,8371000.0,-0.6581,2.3192,-5509209.0,19414542.0,-0.004683,0.016506,-0.5594,1.9718,1.0,1.0,6.02,1.0,6
RGI60-06.00229,2004-01-01_2006-01-01,8371000.0,-0.609,1.1648,-5097558.0,9751965.0,-0.004333,0.008295,-0.5176,0.991,1.0,1.0,9.04,2.0,6
RGI60-06.00229,2004-01-01_2008-01-01,8371000.0,-0.5487,0.5805,-4593477.0,4860872.0,-0.003904,0.004141,-0.4664,0.4948,1.0,1.0,13.87,3.94,6
RGI60-06.00229,2005-01-01_2006-01-01,8371000.0,-0.5598,2.3305,-4685907.0,19509120.0,-0.003983,0.016585,-0.4758,1.9813,1.0,1.0,3.02,1.0,6
RGI60-06.00229,2005-01-01_2010-01-01,8371000.0,-0.4275,0.4615,-3578357.0,3864225.0,-0.003042,0.003292,-0.3634,0.3933,1.0,1.0,15.16,4.94,6
RGI60-06.00229,2006-01-01_2007-01-01,8371000.0,-0.6013,2.357,-5033710.0,19731230.0,-0.004279,0.016774,-0.5111,2.0039,1.0,1.0,3.14,1.0,6
RGI60-06.00229,2006-01-01_2008-01-01,8371000.0,-0.4885,1.1666,-4089396.0,9766344.0,-0.003476,0.008305,-0.4152,0.9922,1.0,1.0,4.83,1.94,6
RGI60-06.00229,2007-01-01_2008-01-01,8371000.0,-0.3757,2.3493,-3145083.0,19666547.0,-0.002673,0.016718,-0.3194,1.9971,1.0,1.0,1.69,0.94,6
RGI60-06.00229,2008-01-01_2009-01-01,8371000.0,-0.3512,2.3488,-2939584.0,19661689.0,-0.002499,0.016713,-0.2985,1.9966,1.0,1.0,3.59,1.0,6
RGI60-06.00229,2008-01-01_2010-01-01,8371000.0,-0.3003,1.155,-2513542.0,9669034.0,-0.002137,0.00822,-0.2552,0.982,1.0,1.0,7.31,2.0,6
RGI60-06.00229,2008-01-01_2012-01-01,8371000.0,-0.6082,0.5825,-5091401.0,4878178.0,-0.004328,0.004158,-0.517,0.4969,1.0,1.0,16.89,4.0,6
RGI60-06.00229,2009-01-01_2010-01-01,8371000.0,-0.2494,2.3335,-2087501.0,19534136.0,-0.001774,0.016604,-0.212,1.9836,1.0,1.0,3.72,1.0,6
RGI60-06.00229,2010-01-01_2011-01-01,8371000.0,-0.821,2.2892,-6872770.0,19163599.0,-0.005842,0.016294,-0.6979,1.9466,1.0,1.0,5.57,1.0,6
RGI60-06.00229,2010-01-01_2012-01-01,8371000.0,-0.9162,1.1573,-7669260.0,9690326.0,-0.006519,0.00825,-0.7787,0.9857,1.0,1.0,9.59,2.0,6
RGI60-06.00229,2010-01-01_2015-01-01,8371000.0,-0.733,0.464,-6136151.0,3888160.0,-0.005216,0.003325,-0.6231,0.3976,1.0,1.0,20.44,4.89,6
RGI60-06.00229,2010-01-01_2020-01-01,8371000.0,-0.5568,0.2364,-4661239.0,1983496.0,-0.003962,0.001709,-0.4733,0.2046,1.0,1.0,30.36,9.57,6
RGI60-06.00229,2011-01-01_2012-01-01,8371000.0,-1.0113,2.3093,-8465751.0,19332453.0,-0.007196,0.01644,-0.8596,1.9641,1.0,1.0,4.02,1.0,6
RGI60-06.00229,2012-01-01_2013-01-01,8371000.0,-0.6605,2.3605,-5529442.0,19760470.0,-0.0047,0.0168,-0.5615,2.007,1.0,1.0,5.82,1.0,6
RGI60-06.00229,2012-01-01_2014-01-01,8371000.0,-0.6824,1.1679,-5711981.0,9778107.0,-0.004855,0.008318,-0.58,0.9939,1.0,1.0,8.73,1.97,6
RGI60-06.00229,2012-01-01_2016-01-01,8371000.0,-0.522,0.5843,-4369516.0,4892479.0,-0.003714,0.004167,-0.4437,0.4979,1.0,1.0,11.53,3.57,6
RGI60-06.00229,2013-01-01_2014-01-01,8371000.0,-0.7042,2.3618,-5894519.0,19771593.0,-0.00501,0.01681,-0.5985,2.0081,1.0,1.0,2.91,0.97,6
RGI60-06.00229,2014-01-01_2015-01-01,8371000.0,-0.4681,2.3413,-3918274.0,19599490.0,-0.003331,0.016661,-0.3979,1.9904,1.0,1.0,2.12,0.92,6
RGI60-06.00229,2014-01-01_2016-01-01,8371000.0,-0.3616,1.1692,-3027052.0,9787854.0,-0.002573,0.008322,-0.3074,0.9941,1.0,1.0,2.8,1.6,6
RGI60-06.00229,2015-01-01_2016-01-01,8371000.0,-0.2551,2.3425,-2135829.0,19609468.0,-0.001815,0.016669,-0.2169,1.9912,1.0,1.0,0.68,0.68,6
RGI60-06.00229,2015-01-01_2020-01-01,8371000.0,-0.3806,0.4778,-3186326.0,4000972.0,-0.002708,0.003406,-0.3235,0.407,1.0,1.0,9.93,4.68,6
RGI60-06.00229,2016-01-01_2017-01-01,8371000.0,-0.4626,2.3713,-3872467.0,19850832.0,-0.003292,0.016875,-0.3932,2.0159,1.0,1.0,2.43,1.0,6
RGI60-06.00229,2016-01-01_2018-01-01,8371000.0,-0.4656,1.1921,-3897657.0,9979654.0,-0.003313,0.008486,-0.3958,1.0138,1.0,1.0,5.44,2.0,6
RGI60-06.00229,2016-01-01_2020-01-01,8371000.0,-0.412,0.5966,-3448950.0,4994976.0,-0.002932,0.004251,-0.3502,0.5079,1.0,1.0,9.25,4.0,6
RGI60-06.00229,2017-01-01_2018-01-01,8371000.0,-0.4686,2.4153,-3922847.0,20218877.0,-0.003334,0.017188,-0.3983,2.0533,1.0,1.0,3.01,1.0,6
RGI60-06.00229,2018-01-01_2019-01-01,8371000.0,-0.3287,2.4014,-2751563.0,20102065.0,-0.002339,0.017088,-0.2794,2.0413,1.0,1.0,1.61,1.0,6
RGI60-06.00229,2018-01-01_2020-01-01,8371000.0,-0.3584,1.215,-3000243.0,10171324.0,-0.00255,0.008647,-0.3046,1.0331,1.0,1.0,3.81,2.0,6
RGI60-06.00229,2019-01-01_2020-01-01,8371000.0,-0.3881,2.4035,-3248923.0,20120060.0,-0.002762,0.017103,-0.3299,2.0432,1.0,1.0,2.19,1.0,6
RGI60-06.00230,2000-01-01_2001-01-01,1687000.0,-1.0937,3.5024,-1845084.0,5909515.0,-0.001568,0.005024,-0.9297,2.9787,1.0,1.0,0.0,0.0,6
RGI60-06.00230,2000-01-01_2002-01-01,1687000.0,-1.0643,1.662,-1795499.0,2805684.0,-0.001526,0.002387,-0.9047,1.416,1.0,1.0,1.32,0.89,6
RGI60-06.00230,2000-01-01_2004-01-01,1687000.0,-1.0625,0.8308,-1792394.0,1405350.0,-0.001524,0.001199,-0.9031,0.7128,1.0,1.0,7.53,2.89,6
RGI60-06.00230,2000-01-01_2005-01-01,1687000.0,-1.0732,0.6664,-1810559.0,1129022.0,-0.001539,0.000966,-0.9123,0.5749,1.0,1.0,14.54,3.89,6
RGI60-06.00230,2000-01-01_2010-01-01,1687000.0,-0.9093,0.332,-1534044.0,566972.0,-0.001304,0.000491,-0.7729,0.2942,1.0,1.0,28.16,8.76,6
RGI60-06.00230,2000-01-01_2020-01-01,1687000.0,-0.6359,0.1691,-1072799.0,291808.0,-0.000912,0.000256,-0.5405,0.155,1.0,1.0,60.64,18.73,6
RGI60-06.00230,2001-01-01_2002-01-01,1687000.0,-1.0349,3.0482,-1745914.0,5143322.0,-0.001484,0.004373,-0.8797,2.5927,1.0,1.0,1.32,0.89,6
RGI60-06.00230,2002-01-01_2003-01-01,1687000.0,-0.9718,2.8651,-1639442.0,4834304.0,-0.001394,0.00411,-0.826,2.4369,1.0,1.0,1.99,1.0,6
RGI60-06.00230,2002-01-01_2004-01-01,1687000.0,-1.0606,1.4203,-1789290.0,2398217.0,-0.001521,0.002041,-0.9015,1.2111,1.0,1.0,6.21,2.0,6
RGI60-06.00230,2003-01-01_2004-01-01,1687000.0,-1.1495,2.8642,-1939138.0,4833227.0,-0.001648,0.00411,-0.977,2.4369,1.0,1.0,4.21,1.0,6
RGI60-06.00230,2004-01-01_2005-01-01,1687000.0,-1.1163,2.85,-1883219.0,4809162.0,-0.001601,0.004089,-0.9489,2.4246,1.0,1.0,7.01,1.0,6
RGI60-06.00230,2004-01-01_2006-01-01,1687000.0,-0.958,1.4347,-1616122.0,2422145.0,-0.001374,0.002061,-0.8143,1.2226,1.0,1.0,9.2,2.0,6
RGI60-06.00230,2004-01-01_2008-01-01,1687000.0,-0.8246,0.713,-1391031.0,1205460.0,-0.001182,0.001028,-0.7009,0.6107,1.0,1.0,13.93,3.87,6
RGI60-06.00230,2005-01-01_2006-01-01,1687000.0,-0.7997,2.8796,-1349025.0,4858540.0,-0.001147,0.004131,-0.6797,2.4488,1.0,1.0,2.2,1.0,6
RGI60-06.00230,2005-01-01_2010-01-01,1687000.0,-0.7454,0.5693,-1257528.0,963060.0,-0.001069,0.000822,-0.6336,0.4887,1.0,1.0,13.62,4.87,6
RGI60-06.00230,2006-01-01_2007-01-01,1687000.0,-0.7583,2.918,-1279206.0,4923217.0,-0.001087,0.004185,-0.6445,2.4813,1.0,1.0,2.74,0.98,6
RGI60-06.00230,2006-01-01_2008-01-01,1687000.0,-0.6911,1.4408,-1165940.0,2431526.0,-0.000991,0.002068,-0.5875,1.2263,1.0,1.0,4.73,1.87,6
RGI60-06.00230,2007-01-01_2008-01-01,1687000.0,-0.624,2.9008,-1052675.0,4894066.0,-0.000895,0.00416,-0.5304,2.4664,1.0,1.0,1.99,0.89,6
RGI60-06.00230,2008-01-01_2009-01-01,1687000.0,-0.721,2.8982,-1216275.0,4889739.0,-0.001034,0.004157,-0.6128,2.4643,1.0,1.0,3.27,1.0,6
RGI60-06.00230,2008-01-01_2010-01-01,1687000.0,-0.7726,1.4242,-1303368.0,2403717.0,-0.001108,0.002045,-0.6567,1.2126,1.0,1.0,6.7,2.0,6
RGI60-06.00230,2008-01-01_2012-01-01,1687000.0,-0.76,0.7127,-1282129.0,1204491.0,-0.00109,0.001027,-0.646,0.6097,1.0,1.0,16.89,4.0,6
RGI60-06.00230,2009-01-01_2010-01-01,1687000.0,-0.8242,2.8825,-1390461.0,4863452.0,-0.001182,0.004135,-0.7006,2.4513,1.0,1.0,3.42,1.0,6
RGI60-06.00230,2010-01-01_2011-01-01,1687000.0,-0.8833,2.814,-1490081.0,4748029.0,-0.001267,0.004037,-0.7508,2.3933,1.0,1.0,6.05,1.0,6
RGI60-06.00230,2010-01-01_2012-01-01,1687000.0,-0.7474,1.4173,-1260889.0,2392140.0,-0.001072,0.002035,-0.6353,1.2067,1.0,1.0,10.19,2.0,6
RGI60-06.00230,2010-01-01_2015-01-01,1687000.0,-0.6053,0.5626,-1021207.0,950869.0,-0.000868,0.000811,-0.5145,0.4814,1.0,1.0,20.52,4.97,6
RGI60-06.00230,2010-01-01_2020-01-01,1687000.0,-0.3625,0.2904,-611553.0,491215.0,-0.00052,0.000419,-0.3081,0.2491,1.0,1.0,32.48,9.97,6
RGI60-06.00230,2011-01-01_2012-01-01,1687000.0,-0.6116,2.8163,-1031698.0,4751547.0,-0.000877,0.004039,-0.5198,2.3945,1.0,1.0,4.14,1.0,6
RGI60-06.00230,2012-01-01_2013-01-01,1687000.0,-0.5291,2.8579,-892566.0,4821631.0,-0.000759,0.004099,-0.4497,2.4297,1.0,1.0,6.15,1.0,6
RGI60-06.00230,2012-01-01_2014-01-01,1687000.0,-0.5415,1.4268,-913593.0,2407541.0,-0.000777,0.002047,-0.4603,1.2138,1.0,1.0,8.21,1.97,6
RGI60-06.00230,2012-01-01_2016-01-01,1687000.0,-0.4432,0.711,-747740.0,1200200.0,-0.000636,0.001021,-0.3768,0.6057,1.0,1.0,11.33,3.97,6
RGI60-06.00230,2013-01-01_2014-01-01,1687000.0,-0.554,2.8744,-934620.0,4849408.0,-0.000794,0.004122,-0.4709,2.4438,1.0,1.0,2.07,0.97,6
RGI60-06.00230,2014-01-01_2015-01-01,1687000.0,-0.4488,2.8319,-757072.0,4777611.0,-0.000644,0.004061,-0.3815,2.4075,1.0,1.0,2.11,1.0,6
RGI60-06.00230,2014-01-01_2016-01-01,1687000.0,-0.3449,1.4302,-581887.0,2413042.0,-0.000495,0.002051,-0.2932,1.2161,1.0,1.0,3.11,2.0,6
RGI60-06.00230,2015-01-01_2016-01-01,1687000.0,-0.2411,2.8222,-406702.0,4761138.0,-0.000346,0.004047,-0.2049,2.399,1.0,1.0,1.0,1.0,6
RGI60-06.00230,2015-01-01_2020-01-01,1687000.0,-0.1197,0.5771,-201900.0,973580.0,-0.000172,0.000828,-0.1017,0.4906,1.0,1.0,11.96,5.0,6
RGI60-06.00230,2016-01-01_2017-01-01,1687000.0,-0.3666,2.8797,-618471.0,4858204.0,-0.000526,0.00413,-0.3116,2.448,1.0,1.0,2.88,1.0,6
RGI60-06.00230,2016-01-01_2018-01-01,1687000.0,-0.2567,1.4525,-433052.0,2450415.0,-0.000368,0.002083,-0.2182,1.2348,1.0,1.0,6.17,2.0,6
RGI60-06.00230,2016-01-01_2020-01-01,1687000.0,-0.0893,0.7283,-150699.0,1228750.0,-0.000128,0.001044,-0.0759,0.6191,1.0,1.0,10.96,4.0,6
RGI60-06.00230,2017-01-01_2018-01-01,1687000.0,-0.1468,2.9332,-247632.0,4948324.0,-0.00021,0.004206,-0.1248,2.4933,1.0,1.0,3.3,1.0,6
RGI60-06.00230,2018-01-01_2019-01-01,1687000.0,0.201,2.9385,339131.0,4957256.0,0.000288,0.004214,0.1709,2.4978,1.0,1.0,1.34,1.0,6
RGI60-06.00230,2018-01-01_2020-01-01,1687000.0,0.078,1.4831,131654.0,2502053.0,0.000112,0.002127,0.0663,1.2607,1.0,1.0,4.79,2.0,6
RGI60-06.00230,2019-01-01_2020-01-01,1687000.0,-0.0449,2.9469,-75824.0,4971357.0,-6.4e-05,0.004226,-0.0382,2.5048,1.0,1.0,3.45,1.0,6
RGI60-06.00231,2000-01-01_2001-01-01,1681000.0,-1.1591,3.3442,-1948406.0,5622241.0,-0.001656,0.00478,-0.9852,2.8441,1.0,1.0,0.26,0.26,6
RGI60-06.00231,2000-01-01_2002-01-01,1681000.0,-1.1557,1.6138,-1942754.0,2714280.0,-0.001651,0.00231,-0.9824,1.375,1.0,1.0,1.61,1.19,6
RGI60-06.00231,2000-01-01_2004-01-01,1681000.0,-0.9635,0.8067,-1619671.0,1358142.0,-0.001377,0.001159,-0.819,0.6902,1.0,1.0,7.75,3.19,6
RGI60-06.00231,2000-01-01_2005-01-01,1681000.0,-0.8571,0.6473,-1440713.0,1090171.0,-0.001225,0.000931,-0.7285,0.5547,1.0,1.0,14.55,4.19,6
RGI60-06.00231,2000-01-01_2010-01-01,1681000.0,-0.8288,0.3222,-1393130.0,545411.0,-0.001184,0.000471,-0.7044,0.2821,1.0,1.0,27.63,8.96,6
RGI60-06.00231,2000-01-01_2020-01-01,1681000.0,-0.5443,0.1643,-914920.0,279389.0,-0.000778,0.000244,-0.4626,0.1466,1.0,1.0,56.52,18.82,6
RGI60-06.00231,2001-01-01_2002-01-01,1681000.0,-1.1524,2.9766,-1937102.0,5004391.0,-0.001647,0.004255,-0.9795,2.5318,1.0,1.0,1.36,0.93,6
RGI60-06.00231,2002-01-01_2003-01-01,1681000.0,-0.5704,2.8694,-958761.0,4823698.0,-0.000815,0.004101,-0.4848,2.4395,1.0,1.0,2.01,1.0,6
RGI60-06.00231,2002-01-01_2004-01-01,1681000.0,-0.7713,1.4221,-1296588.0,2391232.0,-0.001102,0.002034,-0.6556,1.2104,1.0,1.0,6.13,2.0,6
RGI60-06.00231,2003-01-01_2004-01-01,1681000.0,-0.9723,2.8686,-1634414.0,4822650.0,-0.001389,0.0041,-0.8264,2.4396,1.0,1.0,4.12,1.0,6
RGI60-06.00231,2004-01-01_2005-01-01,1681000.0,-0.4312,2.8543,-724882.0,4798195.0,-0.000616,0.004079,-0.3665,2.4264,1.0,1.0,6.8,1.0,6
RGI60-06.00231,2004-01-01_2006-01-01,1681000.0,-0.6597,1.4294,-1109016.0,2403444.0,-0.000943,0.002044,-0.5608,1.2162,1.0,1.0,9.1,2.0,6
RGI60-06.00231,2004-01-01_2008-01-01,1681000.0,-0.7013,0.7158,-1178805.0,1204418.0,-0.001002,0.001026,-0.5961,0.6111,1.0,1.0,14.07,3.77,6
RGI60-06.00231,2005-01-01_2006-01-01,1681000.0,-0.8883,2.8699,-1493150.0,4824751.0,-0.001269,0.004102,-0.755,2.4405,1.0,1.0,2.3,1.0,6
RGI60-06.00231,2005-01-01_2010-01-01,1681000.0,-0.8004,0.5697,-1345546.0,959747.0,-0.001144,0.00082,-0.6804,0.4887,1.0,1.0,13.08,4.77,6
RGI60-06.00231,2006-01-01_2007-01-01,1681000.0,-1.2738,2.8808,-2141249.0,4843668.0,-0.00182,0.004119,-1.0827,2.4509,1.0,1.0,2.52,1.0,6
RGI60-06.00231,2006-01-01_2008-01-01,1681000.0,-0.7428,1.4393,-1248593.0,2420109.0,-0.001061,0.002058,-0.6314,1.2249,1.0,1.0,4.98,1.77,6
RGI60-06.00231,2007-01-01_2008-01-01,1681000.0,-0.2117,2.8849,-355938.0,4849580.0,-0.000303,0.004122,-0.18,2.4522,1.0,1.0,2.46,0.77,6
RGI60-06.00231,2008-01-01_2009-01-01,1681000.0,-0.3393,2.9169,-570332.0,4903325.0,-0.000485,0.004168,-0.2884,2.4795,1.0,1.0,2.48,1.0,6
RGI60-06.00231,2008-01-01_2010-01-01,1681000.0,-0.8142,1.4287,-1368698.0,2402505.0,-0.001163,0.002044,-0.6921,1.2162,1.0,1.0,5.81,2.0,6
RGI60-06.00231,2008-01-01_2012-01-01,1681000.0,-0.6676,0.7162,-1122274.0,1205091.0,-0.000954,0.001027,-0.5675,0.6112,1.0,1.0,14.42,4.0,6
RGI60-06.00231,2009-01-01_2010-01-01,1681000.0,-1.2892,2.8919,-2167063.0,4862390.0,-0.001842,0.004135,-1.0958,2.4604,1.0,1.0,3.33,1.0,6
RGI60-06.00231,2010-01-01_2011-01-01,1681000.0,-0.9001,2.8184,-1512985.0,4738177.0,-0.001286,0.004028,-0.765,2.3967,1.0,1.0,5.23,1.0,6
RGI60-06.00231,2010-01-01_2012-01-01,1681000.0,-0.521,1.4198,-875851.0,2386962.0,-0.000744,0.00203,-0.4429,1.2075,1.0,1.0,8.61,2.0,6
RGI60-06.00231,2010-01-01_2015-01-01,1681000.0,-0.5801,0.5633,-975094.0,947985.0,-0.000829,0.000808,-0.4931,0.4812,1.0,1.0,16.8,4.86,6
RGI60-06.00231,2010-01-01_2020-01-01,1681000.0,-0.2598,0.2904,-436710.0,488662.0,-0.000371,0.000416,-0.2208,0.2478,1.0,1.0,28.9,9.86,6
RGI60-06.00231,2011-01-01_2012-01-01,1681000.0,-0.142,2.8259,-238717.0,4750401.0,-0.000203,0.004038,-0.1207,2.4021,1.0,1.0,3.39,1.0,6
RGI60-06.00231,2012-01-01_2013-01-01,1681000.0,-0.5708,2.8929,-959440.0,4863092.0,-0.000816,0.004134,-0.4851,2.4594,1.0,1.0,4.76,1.0,6
RGI60-06.00231,2012-01-01_2014-01-01,1681000.0,-0.7517,1.4362,-1263670.0,2414992.0,-0.001074,0.002054,-0.639,1.2223,1.0,1.0,5.96,1.86,6
RGI60-06.00231,2012-01-01_2016-01-01,1681000.0,-0.426,0.7126,-716023.0,1198329.0,-0.000609,0.001019,-0.3621,0.6067,1.0,1.0,9.19,3.86,6
RGI60-06.00231,2013-01-01_2014-01-01,1681000.0,-0.9327,2.9179,-1567901.0,4905457.0,-0.001333,0.004171,-0.7928,2.4814,1.0,1.0,1.2,0.86,6
RGI60-06.00231,2014-01-01_2015-01-01,1681000.0,-0.3548,2.8497,-596426.0,4790427.0,-0.000507,0.004072,-0.3016,2.4224,1.0,1.0,2.22,1.0,6
RGI60-06.00231,2014-01-01_2016-01-01,1681000.0,-0.1002,1.4379,-168376.0,2417084.0,-0.000143,0.002055,-0.0851,1.2222,1.0,1.0,3.22,2.0,6
RGI60-06.00231,2015-01-01_2016-01-01,1681000.0,0.1545,2.8275,259675.0,4752983.0,0.000221,0.00404,0.1313,2.4034,1.0,1.0,1.0,1.0,6
RGI60-06.00231,2015-01-01_2020-01-01,1681000.0,0.0605,0.5779,101675.0,971432.0,8.6e-05,0.000826,0.0514,0.4912,1.0,1.0,12.1,5.0,6
RGI60-06.00231,2016-01-01_2017-01-01,1681000.0,-0.9389,2.8812,-1578213.0,4843790.0,-0.001341,0.004118,-0.798,2.4502,1.0,1.0,2.92,1.0,6
RGI60-06.00231,2016-01-01_2018-01-01,1681000.0,-0.2971,1.4534,-499438.0,2443280.0,-0.000425,0.002077,-0.2525,1.2356,1.0,1.0,6.58,2.0,6
RGI60-06.00231,2016-01-01_2020-01-01,1681000.0,0.037,0.7288,62175.0,1225079.0,5.3e-05,0.001041,0.0314,0.6195,1.0,1.0,11.1,4.0,6
RGI60-06.00231,2017-01-01_2018-01-01,1681000.0,0.3446,2.9338,579338.0,4931715.0,0.000492,0.004192,0.2929,2.4939,1.0,1.0,3.66,1.0,6
RGI60-06.00231,2018-01-01_2019-01-01,1681000.0,1.5469,2.9393,2600361.0,4942444.0,0.00221,0.004204,1.3149,2.5016,1.0,1.0,1.21,1.0,6
RGI60-06.00231,2018-01-01_2020-01-01,1681000.0,0.3711,1.4835,623787.0,2494013.0,0.00053,0.00212,0.3154,1.2614,1.0,1.0,4.51,2.0,6
RGI60-06.00231,2019-01-01_2020-01-01,1681000.0,-0.8048,2.9475,-1352787.0,4955183.0,-0.00115,0.004213,-0.684,2.5063,1.0,1.0,3.3,1.0,6
RGI60-06.00232,2000-01-01_2001-01-01,101432000.0,-1.8622,2.1569,-188885121.0,218785296.0,-0.160552,0.186313,-1.5829,1.8369,1.0,1.0,0.0,0.0,6
RGI60-06.00232,2000-01-01_2002-01-01,101432000.0,-1.8188,1.0169,-184485987.0,103159105.0,-0.156813,0.088381,-1.546,0.8715,1.0,1.0,1.44,0.82,6
RGI60-06.00232,2000-01-01_2004-01-01,101432000.0,-1.8965,0.5031,-192367556.0,51058684.0,-0.163512,0.044908,-1.612,0.443,1.0,1.0,6.33,2.8,6
RGI60-06.00232,2000-01-01_2005-01-01,101432000.0,-1.8075,0.4074,-183335031.0,41359136.0,-0.155835,0.036836,-1.5363,0.3634,1.0,1.0,12.96,3.8,6
RGI60-06.00232,2000-01-01_2010-01-01,101432000.0,-1.5868,0.1999,-160955678.0,20331570.0,-0.136812,0.019797,-1.3488,0.1956,1.0,1.0,30.07,8.74,6
RGI60-06.00232,2000-01-01_2020-01-01,101432000.0,-1.1852,0.1114,-120217871.0,11355942.0,-0.102185,0.01205,-1.0074,0.1192,1.0,1.0,61.61,18.2,6
RGI60-06.00232,2001-01-01_2002-01-01,101432000.0,-1.7754,1.6411,-180086853.0,166471533.0,-0.153074,0.141913,-1.5091,1.3992,1.0,1.0,1.44,0.82,6
RGI60-06.00232,2002-01-01_2003-01-01,101432000.0,-1.9964,1.5129,-202494045.0,153470509.0,-0.17212,0.131014,-1.6969,1.2917,1.0,1.0,1.48,0.98,6
RGI60-06.00232,2002-01-01_2004-01-01,101432000.0,-1.9742,0.7229,-200249124.0,73348475.0,-0.170212,0.063493,-1.6781,0.6262,1.0,1.0,4.89,1.98,6
RGI60-06.00232,2003-01-01_2004-01-01,101432000.0,-1.9521,1.4839,-198004204.0,150524588.0,-0.168304,0.128496,-1.6593,1.2669,1.0,1.0,3.41,1.0,6
RGI60-06.00232,2004-01-01_2005-01-01,101432000.0,-1.4513,1.4503,-147204934.0,147116548.0,-0.125124,0.125361,-1.2336,1.236,1.0,1.0,6.63,1.0,6
RGI60-06.00232,2004-01-01_2006-01-01,101432000.0,-1.2031,0.7193,-122036703.0,72964783.0,-0.103731,0.062451,-1.0227,0.6158,1.0,1.0,8.91,1.95,6
RGI60-06.00232,2004-01-01_2008-01-01,101432000.0,-1.281,0.3668,-129936357.0,37225086.0,-0.110446,0.032588,-1.0889,0.3214,1.0,1.0,17.43,3.94,6
RGI60-06.00232,2005-01-01_2006-01-01,101432000.0,-0.955,1.4729,-96868471.0,149405084.0,-0.082338,0.127127,-0.8118,1.2533,1.0,1.0,2.28,0.95,6
RGI60-06.00232,2005-01-01_2010-01-01,101432000.0,-1.3662,0.2864,-138576325.0,29074781.0,-0.11779,0.026075,-1.1613,0.2573,1.0,1.0,17.11,4.94,6
RGI60-06.00232,2006-01-01_2007-01-01,101432000.0,-1.0375,1.4383,-105232338.0,145892604.0,-0.089447,0.124169,-0.8818,1.2242,1.0,1.0,4.09,1.0,6
RGI60-06.00232,2006-01-01_2008-01-01,101432000.0,-1.3589,0.7448,-137836011.0,75554540.0,-0.117161,0.064752,-1.1551,0.6385,1.0,1.0,8.53,2.0,6
RGI60-06.00232,2007-01-01_2008-01-01,101432000.0,-1.6803,1.467,-170439684.0,148807345.0,-0.144874,0.126899,-1.4283,1.2511,1.0,1.0,4.44,1.0,6
RGI60-06.00232,2008-01-01_2009-01-01,101432000.0,-1.341,1.5128,-136019787.0,153450361.0,-0.115617,0.130688,-1.1398,1.2885,1.0,1.0,2.78,1.0,6
RGI60-06.00232,2008-01-01_2010-01-01,101432000.0,-1.5791,0.7244,-160170567.0,73496051.0,-0.136145,0.063207,-1.3422,0.6233,1.0,1.0,6.31,2.0,6
RGI60-06.00232,2008-01-01_2012-01-01,101432000.0,-1.6321,0.3804,-165550233.0,38615495.0,-0.140718,0.034293,-1.3873,0.3383,1.0,1.0,15.25,3.94,6
RGI60-06.00232,2009-01-01_2010-01-01,101432000.0,-1.8172,1.4442,-184321346.0,146496969.0,-0.156673,0.125013,-1.5446,1.2326,1.0,1.0,3.53,1.0,6
RGI60-06.00232,2010-01-01_2011-01-01,101432000.0,-2.4077,1.382,-244220964.0,140194623.0,-0.207588,0.120063,-2.0466,1.1838,1.0,1.0,6.05,1.0,6
RGI60-06.00232,2010-01-01_2012-01-01,101432000.0,-1.6852,0.7267,-170929899.0,73727994.0,-0.14529,0.063502,-1.4324,0.6262,1.0,1.0,8.94,1.94,6
RGI60-06.00232,2010-01-01_2015-01-01,101432000.0,-1.2658,0.279,-128395298.0,28326141.0,-0.109136,0.02528,-1.076,0.2494,1.0,1.0,20.9,4.93,6
RGI60-06.00232,2010-01-01_2020-01-01,101432000.0,-0.7836,0.1693,-79480064.0,17184829.0,-0.067558,0.015366,-0.666,0.1516,1.0,1.0,31.54,9.46,6
RGI60-06.00232,2011-01-01_2012-01-01,101432000.0,-0.9626,1.458,-97638834.0,147893490.0,-0.082993,0.125846,-0.8182,1.2407,1.0,1.0,2.89,0.94,6
RGI60-06.00232,2012-01-01_2013-01-01,101432000.0,-0.7271,1.4823,-73746824.0,150355109.0,-0.062685,0.127878,-0.618,1.2607,1.0,1.0,6.66,1.0,6
RGI60-06.00232,2012-01-01_2014-01-01,101432000.0,-1.1174,0.7647,-113340753.0,77576650.0,-0.09634,0.06629,-0.9498,0.6536,1.0,1.0,9.33,2.0,6
RGI60-06.00232,2012-01-01_2016-01-01,101432000.0,-0.6184,0.3833,-62727790.0,38884245.0,-0.053319,0.033265,-0.5257,0.328,1.0,1.0,13.18,3.99,6
RGI60-06.00232,2013-01-01_2014-01-01,101432000.0,-1.5078,1.486,-152934682.0,150734564.0,-0.129994,0.128453,-1.2816,1.2664,1.0,1.0,2.68,1.0,6
RGI60-06.00232,2014-01-01_2015-01-01,101432000.0,-0.724,1.4742,-73435189.0,149527885.0,-0.06242,0.127175,-0.6154,1.2538,1.0,1.0,2.62,0.99,6
